Error loading layout at './core/test-layouts': Path './core/test-layouts' either doesn't exist or is not a directory
Error loading layout from './layouts/test': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-gen': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-best': Is a directory (os error 21)
Error loading layout from './layouts/long-run': Is a directory (os error 21)
> Basin hopping: swaps=4, initial_temp=1e11, cool=0.999, stale=50, from my-layout (2400s)
  (Ctrl+C to stop)

  iter 1 | restarts: 0 | current: -2.09T | best: -2.09T | 1.2/s | 0.8s   
  iter 2 | restarts: 0 | current: -1.22T | best: -2.09T | 0.5/s | 3.7s   
  iter 3 | restarts: 0 | current: -1.33T | best: -2.09T | 0.5/s | 6.1s   
  iter 5 | restarts: 0 | current: -1.41T | best: -1.32T | 0.7/s | 6.9s   
  iter 6 | restarts: 0 | current: -1.23T | best: -1.23T | 0.8/s | 7.4s   
  iter 7 | restarts: 0 | current: -12.6T | best: -1.23T | 0.8/s | 8.7s   
  iter 8 | restarts: 0 | current: -1.27T | best: -1.23T | 0.7/s | 11.0s   
  iter 10 | restarts: 0 | current: -7.28T | best: -1.21T | 0.8/s | 12.2s   
  iter 309 | restarts: 4 | current: -1.23T | best: -1.07T | 1.0/s | 313.5s   
  iter 310 | restarts: 4 | current: -1.15T | best: -1.07T | 1.0/s | 316.6s   
  iter 311 | restarts: 4 | current: -2.27T | best: -1.07T | 1.0/s | 317.3s   
  iter 312 | restarts: 4 | current: -1.23T | best: -1.07T | 1.0/s | 319.5s   
  iter 313 | restarts: 4 | current: -4.35T | best: -1.07T | 1.0/s | 320.3s   
  iter 315 | restarts: 4 | current: -2.29T | best: -1.07T | 1.0/s | 321.1s   
  iter 319 | restarts: 4 | current: -1.29T | best: -1.07T | 1.0/s | 321.8s   
  iter 320 | restarts: 4 | current: -1.23T | best: -1.07T | 1.0/s | 324.6s   
  iter 323 | restarts: 4 | current: -1.86T | best: -1.07T | 1.0/s | 325.6s   
  iter 324 | restarts: 4 | current: -1.21T | best: -1.07T | 1.0/s | 327.7s   
  iter 325 | restarts: 4 | current: -1.30T | best: -1.07T | 1.0/s | 330.2s   
  iter 326 | restarts: 4 | current: -1.07T | best: -1.07T | 1.0/s | 331.0s   
  iter 329 | restarts: 4 | current: -1.18T | best: -1.07T | 1.0/s | 332.2s   
  iter 330 | restarts: 4 | current: -1.14T | best: -1.07T | 1.0/s | 332.9s   
  iter 331 | restarts: 4 | current: -2.36T | best: -1.07T | 1.0/s | 333.7s   
  iter 332 | restarts: 4 | current: -1.23T | best: -1.07T | 1.0/s | 336.9s   
  iter 333 | restarts: 4 | current: -5.00T | best: -1.07T | 1.0/s | 337.7s   
  iter 334 | restarts: 4 | current: -2.33T | best: -1.07T | 1.0/s | 338.5s   
  iter 335 | restarts: 4 | current: -2.31T | best: -1.07T | 1.0/s | 339.3s   
  iter 337 | restarts: 4 | current: -2.15T | best: -1.07T | 1.0/s | 340.2s   
  iter 338 | restarts: 4 | current: -1.22T | best: -1.07T | 1.0/s | 342.5s   
  iter 340 | restarts: 4 | current: -3.42T | best: -1.07T | 1.0/s | 343.6s   
  iter 344 | restarts: 4 | current: -1.20T | best: -1.07T | 1.0/s | 346.0s   
  iter 345 | restarts: 4 | current: -1.23T | best: -1.07T | 1.0/s | 346.9s   
  iter 346 | restarts: 4 | current: -1.20T | best: -1.07T | 1.0/s | 347.5s   
  iter 347 | restarts: 4 | current: -1.17T | best: -1.07T | 1.0/s | 348.0s   
  iter 348 | restarts: 4 | current: -2.18T | best: -1.07T | 1.0/s | 348.7s   
  iter 349 | restarts: 4 | current: -1.35T | best: -1.07T | 1.0/s | 350.3s   
  iter 350 | restarts: 4 | current: -2.50T | best: -1.07T | 1.0/s | 351.1s   
  iter 352 | restarts: 4 | current: -1.33T | best: -1.07T | 1.0/s | 352.8s   
  iter 353 | restarts: 4 | current: -7.96T | best: -1.07T | 1.0/s | 353.5s   
  iter 354 | restarts: 4 | current: -1.25T | best: -1.07T | 1.0/s | 355.3s   
  iter 355 | restarts: 4 | current: -3.65T | best: -1.07T | 1.0/s | 356.3s   
  iter 357 | restarts: 4 | current: -1.23T | best: -1.07T | 1.0/s | 359.0s   
  iter 358 | restarts: 4 | current: -3.71T | best: -1.07T | 1.0/s | 359.8s   
  iter 359 | restarts: 4 | current: -1.96T | best: -1.07T | 1.0/s | 360.6s   
  iter 361 | restarts: 4 | current: -1.28T | best: -1.07T | 1.0/s | 362.4s   
  iter 363 | restarts: 4 | current: -1.42T | best: -1.07T | 1.0/s | 365.5s   
  iter 365 | restarts: 4 | current: -4.37T | best: -1.07T | 1.0/s | 366.5s   
  iter 368 | restarts: 4 | current: -1.22T | best: -1.07T | 1.0/s | 370.1s   
  iter 369 | restarts: 4 | current: -3.33T | best: -1.07T | 1.0/s | 370.9s   
  iter 370 | restarts: 4 | current: -1.13T | best: -1.07T | 1.0/s | 372.4s   
  iter 371 | restarts: 4 | current: -5.89T | best: -1.07T | 1.0/s | 373.6s   
  iter 375 | restarts: 4 | current: -5.68T | best: -1.07T | 1.0/s | 374.6s   
  iter 376 | restarts: 4 | current: -4.36T | best: -1.07T | 1.0/s | 375.3s   
  iter 377 | restarts: 5 | current: -2.48T | best: -1.07T | 1.0/s | 376.0s   
  iter 378 | restarts: 5 | current: -1.31T | best: -1.07T | 1.0/s | 378.8s   
  iter 379 | restarts: 5 | current: -5.04T | best: -1.07T | 1.0/s | 379.5s   
  iter 380 | restarts: 5 | current: -1.22T | best: -1.07T | 1.0/s | 382.3s   
  iter 381 | restarts: 5 | current: -1.30T | best: -1.07T | 1.0/s | 385.0s   
  iter 382 | restarts: 5 | current: -2.14T | best: -1.07T | 1.0/s | 385.8s   
  iter 383 | restarts: 5 | current: -1.30T | best: -1.07T | 1.0/s | 387.6s   
  iter 384 | restarts: 5 | current: -1.23T | best: -1.07T | 1.0/s | 388.2s   
  iter 385 | restarts: 5 | current: -4.73T | best: -1.07T | 1.0/s | 389.0s   
  iter 387 | restarts: 5 | current: -1.17T | best: -1.07T | 1.0/s | 390.9s   
  iter 388 | restarts: 5 | current: -1.26T | best: -1.07T | 1.0/s | 393.6s   
  iter 390 | restarts: 5 | current: -3.04T | best: -1.07T | 1.0/s | 394.7s   
  iter 391 | restarts: 5 | current: -3.82T | best: -1.07T | 1.0/s | 395.4s   
  iter 392 | restarts: 5 | current: -1.48T | best: -1.07T | 1.0/s | 397.5s   
  iter 394 | restarts: 5 | current: -1.43T | best: -1.07T | 1.0/s | 398.7s   
  iter 395 | restarts: 5 | current: -2.12T | best: -1.07T | 1.0/s | 399.5s   
  iter 396 | restarts: 5 | current: -1.25T | best: -1.07T | 1.0/s | 402.0s   
  iter 398 | restarts: 5 | current: -1.23T | best: -1.07T | 1.0/s | 405.7s   
  iter 399 | restarts: 5 | current: -4.25T | best: -1.07T | 1.0/s | 406.4s   
  iter 401 | restarts: 5 | current: -1.15T | best: -1.07T | 1.0/s | 407.9s   
  iter 402 | restarts: 5 | current: -5.70T | best: -1.07T | 1.0/s | 408.7s   
  iter 404 | restarts: 5 | current: -1.20T | best: -1.07T | 1.0/s | 411.5s   
  iter 407 | restarts: 5 | current: -1.08T | best: -1.07T | 1.0/s | 412.3s   
  iter 408 | restarts: 5 | current: -1.37T | best: -1.07T | 1.0/s | 415.2s   
  iter 409 | restarts: 5 | current: -1.52T | best: -1.07T | 1.0/s | 416.1s   
  iter 411 | restarts: 5 | current: -2.68T | best: -1.07T | 1.0/s | 417.0s   
  iter 413 | restarts: 5 | current: -3.31T | best: -1.07T | 1.0/s | 418.0s   
  iter 415 | restarts: 5 | current: -3.15T | best: -1.07T | 1.0/s | 418.8s   
  iter 416 | restarts: 5 | current: -1.10T | best: -1.07T | 1.0/s | 421.5s   
  iter 418 | restarts: 5 | current: -3.65T | best: -1.07T | 1.0/s | 422.7s   
  iter 420 | restarts: 5 | current: -1.23T | best: -1.07T | 1.0/s | 425.0s   
  iter 421 | restarts: 5 | current: -1.21T | best: -1.07T | 1.0/s | 427.6s   
  iter 422 | restarts: 5 | current: -2.78T | best: -1.07T | 1.0/s | 428.4s   
  iter 423 | restarts: 5 | current: -1.86T | best: -1.07T | 1.0/s | 429.2s   
  iter 424 | restarts: 5 | current: -3.62T | best: -1.07T | 1.0/s | 429.9s   
  iter 426 | restarts: 5 | current: -3.92T | best: -1.07T | 1.0/s | 430.7s   
  iter 428 | restarts: 6 | current: -3.31T | best: -1.07T | 1.0/s | 431.5s   
  iter 429 | restarts: 6 | current: -3.51T | best: -1.07T | 1.0/s | 432.3s   
  iter 431 | restarts: 6 | current: -2.95T | best: -1.07T | 1.0/s | 433.1s   
  iter 432 | restarts: 6 | current: -3.03T | best: -1.07T | 1.0/s | 433.8s   
  iter 433 | restarts: 6 | current: -2.20T | best: -1.07T | 1.0/s | 434.7s   
  iter 435 | restarts: 6 | current: -1.27T | best: -1.07T | 1.0/s | 437.1s   
  iter 436 | restarts: 6 | current: -1.38T | best: -1.07T | 1.0/s | 437.6s   
  iter 437 | restarts: 6 | current: -2.66T | best: -1.07T | 1.0/s | 438.4s   
  iter 438 | restarts: 6 | current: -1.32T | best: -1.07T | 1.0/s | 440.4s   
  iter 441 | restarts: 6 | current: -1.20T | best: -1.07T | 1.0/s | 441.5s   
  iter 442 | restarts: 6 | current: -2.83T | best: -1.07T | 1.0/s | 442.2s   
  iter 443 | restarts: 6 | current: -1.12T | best: -1.07T | 1.0/s | 445.0s   
